index_x,coach,year,actual_decision,predicted_go_rate,fourth_down_plays,fourth_down_aggression,index_y,actual_pass,predicted_pass_rate,run_pass_plays,pass_heavy_aggression,index_x.1,actual_beyond,predicted_beyond_rate,pass_plays,deep_pass_aggression,index_y.1,actual_two_point,predicted_two_point_rate,conversion_attempts,two_point_aggression,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays,season_number,annual_war,annual_games,cumulative_war,cumulative_games,win_pct,predicted_impact,predicted_replacement,total_seasons
267,John Fox,2009,0.1818181818181818,0.16126138,132,0.0205568020994013,267,0.5077669902912622,0.5877591,1030,-0.0799920872577185,267,0.3646288209606987,0.3839951,458,-0.0193662649939674,267,0.0857142857142857,0.084608406,35,0.0011058798858097,-0.0194239175666187,0.7711041377687998,-2.5322190646507434,-0.3448483519587987,-0.0102717003995685,-1.279557279587601,1655,8,-0.0122686624526977,-0.1962985992431632,0.2493872642517089,3.990196228027343,0.5,-0.0058793426,0.51226866,16
157,Eric Mangini,2009,0.1167883211678832,0.13056338,137,-0.0137750571661622,157,0.5010141987829615,0.56625956,986,-0.0652453641862462,157,0.3809523809523809,0.37991482,441,0.0010375607581365,157,0.08,0.09619596,25,-0.0161959585547447,-0.0235447047872541,-0.497479365909385,-2.1558365967401776,0.2160285164146849,-0.4283431127645476,-1.510530055537631,1589,4,-0.0124444365501403,-0.1991109848022448,-0.0223130583763122,-0.3570089340209953,0.3125,-0.020249695,0.32494444,5
586,Steve Spagnuolo,2009,0.2108843537414966,0.22015256,147,-0.0092682031547131,586,0.6087378640776699,0.62997305,1030,-0.0212351898545199,586,0.3259259259259259,0.39141634,540,-0.0654904151404345,586,0.0588235294117647,0.12366514,17,-0.0648416096673292,-0.0402088544542492,-0.3309483135656827,-1.0325593813299356,-1.6127463042764512,-1.6037879151147227,-2.444566369802629,1734,1,-0.0861618220806121,-1.3785891532897936,-0.0861618220806121,-1.3785891532897936,0.0625,-0.04813976,0.14866182,3
394,Mike McCarthy,2010,0.1021897810218978,0.13757357,137,-0.0353837889911484,394,0.6312893081761006,0.5341941,1272,0.0970951963520649,394,0.4187779433681073,0.3878626,671,0.0309153504325451,394,0.0,0.01516414,62,-0.0151641396805644,0.0193656545282243,-1.2959354156252645,1.987601950335884,1.0373333692448414,-0.403410850478345,0.8946232021889367,2142,5,-0.0399611592292785,-0.639378547668456,-0.1697562038898467,-2.716099262237548,0.625,-0.0054676533,0.66496116,18
303,Josh McDaniels,2010,0.1485148514851485,0.16558096,101,-0.0170661066428269,303,0.6645569620253164,0.6176684,790,0.0468885717512685,303,0.4429824561403508,0.38733438,456,0.0556480795667882,303,0.0333333333333333,0.048072085,30,-0.0147387514511744,0.0176829483060138,-0.6190856862543284,0.7061719552705173,1.7172066357430833,-0.3931320203716174,0.8003064354056211,1377,2,-0.1749629974365234,-2.7994079589843746,-0.2795339226722716,-4.472542762756346,0.25,-0.021400422,0.424963,4
438,Mike Smith,2010,0.1472868217054263,0.124691956,129,0.0225948659602061,438,0.5907563025210084,0.55965984,1190,0.0310964638445557,438,0.4115702479338843,0.39908278,605,0.0124874680495459,438,0.06,0.08064366,50,-0.0206436613202095,0.0113837841335245,0.8464118620974113,0.3031079987134827,0.5307728306818362,-0.535814777312,0.447234229250684,1974,3,0.0593013167381286,0.9488210678100576,0.260753959417343,4.172063350677488,0.8125,0.050044596,0.7531987,7
309,Ken Whisenhunt,2010,0.1517241379310344,0.16211988,145,-0.0103957423876071,309,0.6684100418410042,0.63352245,956,0.0348875909170844,309,0.4186046511627907,0.38693997,559,0.0316646785237068,309,0.064516129032258,0.079904035,31,-0.0153879057015142,0.0101921553379174,-0.3726115878886704,0.3998694118630452,1.0579315059992542,-0.408817800539704,0.3804426682972107,1691,4,-0.078150451183319,-1.250407218933104,-0.0702218115329741,-1.1235489845275857,0.3125,-0.03970784,0.39065045,8
222,Jeff Fisher,2010,0.140495867768595,0.12789242,121,0.0126034480727408,222,0.5761448349307774,0.5939015,939,-0.0177566800762416,222,0.451271186440678,0.4009701,472,0.0503010850841716,222,0.05,0.065398164,40,-0.0153981640934944,0.0074374222467941,0.4772227712197369,-0.9437769387049568,1.5702241258424068,-0.4090656782689112,0.2260381055301815,1572,16,-0.0344228446483612,-0.5507655143737792,0.1035613715648649,1.6569819450378396,0.375,0.012601316,0.40942284,21
446,Mike Tomlin,2010,0.0780141843971631,0.102202035,141,-0.024187851089535,446,0.5574855252274608,0.54368156,1209,0.0138039632805918,446,0.4260249554367201,0.3793769,561,0.0466480671615736,446,0.06,0.06677392,50,-0.0067739212512969,0.0073725645253333,-0.8822385627886804,-0.138250668365615,1.4698070140011297,-0.2006745643416859,0.2224027884983863,1961,4,0.0283721685409545,0.453954696655272,0.1962906718254088,3.1406507492065407,0.75,0.07449424,0.72162783,18
10,Andy Reid,2010,0.1111111111111111,0.14640744,135,-0.035296329193645,10,0.6598214285714286,0.59079754,1120,0.0690238850457327,10,0.3694915254237288,0.36371076,590,0.0057807643534773,10,0.0588235294117647,0.07227698,51,-0.013453450273065,0.006513717483125,-1.2927037218364248,1.2711343408367763,0.3464135339567148,-0.3620747613009823,0.1742638590089017,1896,12,0.0259144306182861,0.4146308898925776,0.5016302681446074,8.026084290313719,0.625,0.013973415,0.59908557,26
633,Wade Phillips,2010,0.2033898305084746,0.19154833,59,0.0118414979364912,633,0.6895238095238095,0.63333565,525,0.0561881595566159,633,0.3404907975460122,0.36019054,326,-0.019699743006127,633,0.0526315789473684,0.07503265,19,-0.0224010724770395,0.0064822105024851,0.4490682408753481,0.9435265046007896,-0.3540152653310229,-0.5782798232645594,0.1724978724654204,929,9,-0.2548339366912842,-4.077342987060547,-0.0115579962730407,-0.1849279403686523,0.125,0.016411543,0.37983394,9
231,Jim Caldwell,2010,0.1016949152542373,0.1124036,118,-0.0107086861537674,231,0.6431034482758621,0.5882307,1160,0.0548727191727737,231,0.3815602836879432,0.37635303,705,0.0052072582515418,231,0.0,0.027003001,52,-0.0270030014216899,0.0055920724622145,-0.3841750542380757,0.9099523542176744,0.3306485342770113,-0.6894781181800697,0.1226050623949403,2035,2,0.2263432741165161,3.621492385864258,0.5975422859191895,9.560676574707031,0.625,0.12501472,0.39865673,7
571,Sean Payton,2010,0.1363636363636363,0.15020801,110,-0.013844374905933,571,0.6621160409556314,0.58076763,1172,0.0813484094248696,571,0.356145251396648,0.36573634,716,-0.0095910841193279,571,0.0208333333333333,0.057821184,48,-0.0369878510634104,0.0052312748340495,-0.500040699407386,1.5856947268398989,-0.0761402722406199,-0.930746131767662,0.1023821231186435,2046,5,0.1164529919624328,1.863247871398925,0.2504086196422576,4.006537914276121,0.6875,0.061172128,0.571047,17
42,Bill Belichick,2010,0.1727272727272727,0.14256723,110,0.0301600404761054,42,0.5693160813308688,0.5445737,1082,0.0247423570610018,42,0.3369565217391304,0.3771898,552,-0.0402332635029502,42,0.0298507462686567,0.028669547,67,0.0011811989790468,0.0039625832533009,1.12594975484832,0.1409313320079257,-0.9184572877666132,-0.0084517342846467,0.0312711434586081,1811,16,0.1856096982955932,2.9697551727294917,1.5555952191352842,24.889523506164547,0.875,0.04284644,0.6893903,29
278,John Harbaugh,2010,0.0992907801418439,0.118738405,141,-0.019447625264631,278,0.560580204778157,0.53177065,1172,0.0288095582060439,278,0.4108108108108108,0.39097562,555,0.0198351864879195,278,0.0,0.013679879,45,-0.0136798787862062,0.0038793101607815,-0.7070842771245145,0.2447390184369889,0.7327528592056618,-0.3675460462522262,0.0266036330264183,1913,3,0.014253556728363,0.228056907653808,-0.0791592597961425,-1.2665481567382817,0.75,0.005941689,0.73574644,17
344,Lovie Smith,2010,0.0797101449275362,0.10680957,138,-0.0270994264578473,344,0.6036363636363636,0.55277777,1100,0.0508585964549671,344,0.3789868667917448,0.3746939,533,0.0042929664449888,344,0.0454545454545454,0.058264397,44,-0.0128098516301675,0.0038105712029852,-0.9898230793564043,0.8074993951635615,0.3055157414630884,-0.3465232235521585,0.0227507701999632,1815,7,0.0014004707336425,0.02240753173828,-0.0942934453487397,-1.508695125579835,0.6875,-0.028815806,0.6860995,12
429,Mike Shanahan,2010,0.0921985815602836,0.10053631,141,-0.0083377276223602,429,0.6718446601941748,0.60667723,1030,0.0651674260213537,429,0.3438538205980066,0.37653562,602,-0.0326818036676641,429,0.1212121212121212,0.13976207,33,-0.018549952543143,0.0013994855470465,-0.2965666652608661,1.1727054520621778,-0.7108766509036137,-0.4852236341501599,-0.1123921326455728,1806,17,-0.0287350714206695,-0.459761142730712,0.2134585082530977,3.415336132049563,0.375,0.008566648,0.40373507,20
610,Tom Coughlin,2010,0.0909090909090909,0.111371,110,-0.0204619121822443,610,0.5638599810785241,0.56853896,1057,-0.0046789827161841,610,0.4256505576208178,0.3849024,538,0.0407481697633806,610,0.0208333333333333,0.035584874,48,-0.014751541117827,0.0002139334367812,-0.7445628081218569,-0.6099932239698499,1.3076258614747651,-0.3934410623280276,-0.1788430914745441,1753,15,0.1174051761627197,1.8784828186035152,0.5054514706134791,8.087223529815665,0.625,0.0498358,0.5075948,20
493,Pete Carroll,2010,0.119205298013245,0.14951627,151,-0.0303109715513835,493,0.6396396396396397,0.58046544,1110,0.0591742036578891,493,0.3557692307692308,0.36157346,624,-0.0058042269486647,493,0.048780487804878,0.07321092,41,-0.0244304296083566,-0.0003428561126289,-1.1084916634102004,1.0197396838054085,0.0279559211235201,-0.6273160112394773,-0.2100515040815438,1926,5,0.0413773357868194,0.6620373725891104,-0.0601243078708648,-0.961988925933837,0.4375,0.024640799,0.39612266,18
601,Todd Haley,2010,0.1946308724832214,0.17119782,149,0.0234330557536758,601,0.5066548358473825,0.5592113,1127,-0.0525564778771353,601,0.3983572895277207,0.38930038,487,0.0090569133508866,601,0.0444444444444444,0.03417087,45,0.0102735747065809,-0.0024482335164979,0.8773834950847816,-1.8319765553660543,0.4364709679064425,0.2112510663872924,-0.3280592626377144,1808,2,0.0111520290374755,0.178432464599608,-0.102683812379837,-1.6429409980773937,0.625,-0.02696997,0.613848,3
508,Raheem Morris,2010,0.125,0.17350581,120,-0.048505812883377,508,0.6032719836400818,0.5693239,978,0.0339480862783264,508,0.3866396761133603,0.38692036,494,-0.0002806865975924,508,0.0769230769230769,0.07641973,39,0.000503343458359,-0.003583767436071,-1.7808023410017573,0.3758903167898326,0.1797914666767619,-0.0248310350096534,-0.391706669685525,1631,2,0.0148028135299682,0.2368450164794912,-0.0893151760101318,-1.4290428161621105,0.625,-0.02724719,0.6101972,4
484,Norv Turner,2010,0.1509433962264151,0.15363777,106,-0.0026943706116586,484,0.5764150943396227,0.58696246,1060,-0.0105473671319349,484,0.4125230202578269,0.39301932,543,0.0195037016771994,484,0.0392156862745098,0.06070333,51,-0.021487643467445,-0.0038064198834597,-0.0880411218649823,-0.7597727375840334,0.7236407365670472,-0.556208263791363,-0.4041864826659014,1760,13,-0.041841983795166,-0.669471740722656,-0.3536064055442811,-5.657702488708498,0.5625,0.056298196,0.604342,15
158,Eric Mangini,2010,0.0847457627118644,0.099998295,118,-0.015252532595295,158,0.5870488322717622,0.5785434,942,0.0085054076654389,158,0.3697478991596639,0.3823244,476,-0.0125764984042704,158,0.0344827586206896,0.031376746,29,0.003106013068865,-0.0040544025663153,-0.5520729998279463,-0.2734863698246465,-0.1582057552181623,0.0380583373378085,-0.4180860716473135,1565,5,-0.0944955050945282,-1.5119280815124512,-0.1168085634708404,-1.8689370155334464,0.3125,-0.06604844,0.4069955,5
357,Marvin Lewis,2010,0.176,0.18647595,125,-0.0104759474992752,357,0.608534322820037,0.59451056,1078,0.014023767552703,357,0.4064625850340136,0.3905,588,0.0159625759741076,357,0.1111111111111111,0.1484583,36,-0.0373471909099155,-0.004459198720595,-0.3755752165341715,-0.1326405762798318,0.626299408573095,-0.9394290077327536,-0.4407751566308014,1827,8,-0.1615174114704132,-2.5842785835266118,-0.4169831789016723,-6.671730862426758,0.25,-0.04180026,0.4115174,16
621,Tony Sparano,2010,0.0902255639097744,0.11343165,133,-0.023206083510155,621,0.6047169811320755,0.5872306,1060,0.0174863583636734,621,0.3776978417266187,0.3874175,556,-0.0097196535240832,621,0.0384615384615384,0.050187476,26,-0.0117259375177896,-0.0067913290470886,-0.8459616415181588,-0.0442644354598668,-0.0796744920474306,-0.3203321626772651,-0.5714925624434761,1775,3,0.0970648825168609,1.5530381202697745,0.2619517147541045,4.191227436065672,0.4375,0.045722187,0.34043512,4
587,Steve Spagnuolo,2010,0.1019108280254777,0.11645355,157,-0.0145427227304999,587,0.6192236598890942,0.571758,1082,0.0474656876486462,587,0.3287904599659284,0.36784944,587,-0.0390589794166246,587,0.0,0.025067536,27,-0.0250675361603498,-0.007800887664707,-0.525845084868202,0.7209017569134073,-0.8861776168401353,-0.6427106779353846,-0.6280789727361294,1853,2,-0.0288479924201965,-0.461567878723144,-0.1150098145008086,-1.8401570320129377,0.4375,-0.05229354,0.466348,3
93,Chan Gailey,2010,0.2195121951219512,0.21087308,123,0.0086391128417922,93,0.6137295081967213,0.6102639,976,0.0034656241291859,93,0.3861003861003861,0.3971336,518,-0.0110332026905074,93,0.0588235294117647,0.09570824,34,-0.0368847141371053,-0.0089532949641586,0.3307381244626036,-0.4021173989635535,-0.1157823941570461,-0.9282539919528392,-0.6926721435862305,1651,3,-0.0121513605117797,-0.1944217681884752,-0.0299988389015197,-0.4799814224243153,0.25,0.062087446,0.26215136,5
513,Rex Ryan,2010,0.1161290322580645,0.14246252,155,-0.0263334895333936,513,0.5274555297757154,0.566614,1293,-0.0391584424113268,513,0.4269293924466338,0.40897247,609,0.0179569204941954,513,0.0217391304347826,0.024873536,46,-0.0031344056453393,-0.012667354273966,-0.9615212347139652,-1.490016810863248,0.6811215641077913,-0.1127314573166778,-0.9008475583549148,2103,2,0.1322393417358398,2.1158294677734366,0.1120303273200988,1.7924852371215825,0.6875,0.04466647,0.55526066,8
605,Tom Cable,2010,0.1510791366906475,0.14262456,139,0.0084545796723674,605,0.5650557620817844,0.5933468,1076,-0.02829101249631,605,0.3612244897959183,0.38566363,490,-0.0244391387822676,605,0.0227272727272727,0.041994598,44,-0.0192673250355503,-0.0158857241604401,0.3239195093447058,-1.2126460301525237,-0.4842956104584638,-0.5025577996564989,-1.0812392619086533,1749,2,0.0502165555953979,0.8034648895263664,0.109892189502716,1.758275032043456,0.5,-0.033129454,0.44978344,2
246,Jim Schwartz,2010,0.1357142857142857,0.16562037,140,-0.0299060859850474,246,0.6440988106129918,0.62506026,1093,0.0190385503171238,246,0.3471337579617834,0.38956356,628,-0.0424298025240564,246,0.1219512195121951,0.13504976,41,-0.0130985408294491,-0.0165989697553573,-1.0935308904920105,-0.0046476449851894,-0.9788375293147524,-0.3534989389764393,-1.1212171365650254,1902,2,-0.038778930902481,-0.620462894439696,-0.1755990087985991,-2.8095841407775857,0.375,-0.074303925,0.41377893,5
435,Mike Singletary,2010,0.1287878787878787,0.14628457,132,-0.0174966865416729,435,0.6035049288061336,0.5871516,913,0.0163533417967036,435,0.3554603854389722,0.3856366,467,-0.0301762124328082,435,0.0344827586206896,0.07530373,29,-0.0408209747281567,-0.0180351329764835,-0.6349958807027628,-0.0731825598182603,-0.6420009320896978,-1.02336746965589,-1.2017150094568263,1541,2,-0.0592314247608184,-0.9477027961730944,-0.116371298265457,-1.861940772247312,0.3333,0.036754906,0.39253142,2
171,Gary Kubiak,2010,0.1623931623931624,0.16980591,117,-0.007412751770427,171,0.6075829383886255,0.62345165,1055,-0.0158687117540441,171,0.351493848857645,0.3888834,569,-0.0373895630266628,171,0.0227272727272727,0.04991653,44,-0.0271892554380676,-0.0219650704973004,-0.2623882335602553,-0.8955900857341887,-0.8402873486037189,-0.6939786503028966,-1.4219905368967718,1785,5,-0.1190759539604187,-1.9052152633666992,0.1209385097026824,1.9350161552429197,0.375,-0.033887327,0.49407595,10
71,Brad Childress,2010,0.1780821917808219,0.19545496,73,-0.0173727633201912,71,0.5885093167701864,0.61660385,644,-0.028094534548173,71,0.3573573573573573,0.37783125,333,-0.020473893071796,71,0.1,0.124285534,20,-0.0242855340242385,-0.0225566812410997,-0.6304168407714199,-1.2076312987676996,-0.3752957286009473,-0.6238148398636247,-1.4551506998610015,1070,5,-0.1126441478729248,-1.8023063659667968,-0.1453182220458984,-2.3250915527343743,0.3,0.010595888,0.41264415,5
196,Jack Del Rio,2010,0.2368421052631578,0.25496984,114,-0.0181277300182141,196,0.5356125356125356,0.58676153,1053,-0.0511489986014841,196,0.3675213675213675,0.3693486,468,-0.0018272180842537,196,0.0,0.027493032,41,-0.0274930316954851,-0.0246492445998593,-0.6583133287399265,-1.796053284769932,0.1372791580725701,-0.7013189204954426,-1.5724402229413723,1676,8,0.1511026620864868,2.4176425933837886,-0.1129553020000457,-1.807284832000731,0.5,0.08339712,0.34889734,12
268,John Fox,2010,0.1655629139072847,0.16667452,151,-0.0011116106383847,268,0.5775075987841946,0.64071196,987,-0.0632043643925327,268,0.3402489626556016,0.38500473,482,-0.0447557663769148,268,0.0,0.07965891,17,-0.0796589106321334,-0.0471826630099914,-0.0295571587085989,-2.103743902272419,-1.042775505339009,-1.961824430313749,-2.835452827855534,1637,9,-0.139138638973236,-2.226218223571776,0.1102486252784729,1.7639780044555669,0.125,-0.0061445534,0.26413864,16
395,Mike McCarthy,2011,0.0957446808510638,0.09405015,94,0.0016945342117167,395,0.6762257169287696,0.57227546,1081,0.1039502571623817,395,0.4252100840336134,0.3788586,595,0.0463514879471113,395,0.0138888888888888,0.023855116,72,-0.0099662273294395,0.0355075129979425,0.074131634788844,2.162564529680396,1.4616544046300592,-0.2778115642839654,1.799384758687944,1842,6,0.2064900994300842,3.303841590881347,0.0367338955402374,0.5877423286437993,0.9375,0.025509179,0.7310099,18
11,Andy Reid,2011,0.1401869158878504,0.13898702,107,0.0011998962297617,11,0.6419753086419753,0.57327247,1053,0.0687028419824293,11,0.418943533697632,0.38464785,549,0.0342956874757082,11,0.0,0.025392365,46,-0.0253923647105693,0.0197015152443324,0.0558544544198169,1.2629403183487935,1.1302548084813369,-0.6505596433059339,0.9134484114944796,1755,13,-0.0434292554855346,-0.6948680877685536,0.4582010126590728,7.331216202545165,0.5,0.023964107,0.54342926,26
447,Mike Tomlin,2011,0.0803571428571428,0.10350286,112,-0.0231457192982946,447,0.6064690026954178,0.5487725,1113,0.0576964888289932,447,0.4402079722703639,0.3878737,577,0.0523342630685512,447,0.0,0.010858416,38,-0.0108584156259894,0.0190066542433151,-0.843731146432344,0.9820237823490482,1.6261137670586938,-0.2993698757036244,0.8745010051589361,1840,5,0.1213188171386718,1.941101074218749,0.3176094889640806,5.081751823425289,0.75,0.041279435,0.6286812,18
509,Raheem Morris,2011,0.2066115702479339,0.23488672,121,-0.028275150528624,509,0.6877510040160643,0.64650697,996,0.0412440388556943,509,0.3402061855670103,0.39832503,582,-0.0581188404682985,509,0.2333333333333333,0.13780445,30,0.0955288847287496,0.0125947331468803,-1.033266813339104,0.5621058321635833,-1.4101104962999695,2.271310059253484,0.5151087008439059,1729,3,-0.1691091358661651,-2.7057461738586417,-0.258424311876297,-4.134788990020752,0.25,-0.09491694,0.41910914,4
43,Bill Belichick,2011,0.1217391304347826,0.12578046,115,-0.0040413327839063,43,0.6150914634146342,0.57730204,1312,0.0377894247450479,43,0.3938973647711511,0.38097528,721,0.0129220885393854,43,0.028169014084507,0.02793771,71,0.0002313037993202,0.0117253710749618,-0.1378122099547531,0.4739332816693574,0.5427200303018384,-0.0314044407702258,0.4663803971714517,2219,17,0.110820472240448,1.773127555847168,1.6664156913757322,26.662651062011715,0.8125,0.045039654,0.7016795,29
439,Mike Smith,2011,0.1484375,0.1593376,128,-0.0109000951051712,439,0.6165090283748925,0.5946837,1163,0.021825321614486,439,0.4146730462519936,0.3880303,627,0.0266427556483559,439,0.0217391304347826,0.020567672,46,0.0011714581076217,0.0096848600663231,-0.3912477337666988,0.0664794693791258,0.919884827412542,-0.0086871069526046,0.3520084418174449,1964,4,0.0214738249778747,0.3435811996459952,0.2822277843952177,4.515644550323483,0.625,0.07339811,0.6035262,7
430,Mike Shanahan,2011,0.1229508196721311,0.119599216,122,0.0033516039858098,430,0.6349952963311383,0.6153778,1063,0.0196175125558086,430,0.4040747028862478,0.37607545,589,0.0279992562805654,430,0.0714285714285714,0.08423724,28,-0.0128086688263075,0.0095399259989691,0.135361391196672,0.0101292810591306,0.9571734141601466,-0.3464946429777889,0.3438847940593539,1802,18,-0.1496508121490478,-2.3944129943847647,0.0638076961040499,1.0209231376647985,0.3125,-0.06896898,0.4621508,20
611,Tom Coughlin,2011,0.1118421052631579,0.10698751,152,0.0048545916613779,611,0.625560538116592,0.60924876,1338,0.0163117807542262,611,0.4413333333333333,0.39260393,750,0.0487293995221456,611,0.0862068965517241,0.11812901,58,-0.0319221109665673,0.0094934152427956,0.1908977184520313,-0.0742433275332826,1.5270203616656777,-0.8083405779164012,0.3412778362404369,2298,16,-0.0431103706359863,-0.6897659301757808,0.4623410999774927,7.397457599639884,0.5625,0.02264452,0.6056104,20
279,John Harbaugh,2011,0.0735294117647058,0.09660306,136,-0.0230736465138547,279,0.5835432409739715,0.55287147,1191,0.030671775290988,279,0.4217462932454695,0.39301285,607,0.0287334417688002,279,0.0222222222222222,0.024374655,45,-0.0021524322943554,0.0085447845628945,-0.8410680123242458,0.2922686193401492,0.9773552987953792,-0.0890036328336832,0.28810647607146,1979,4,0.1168558001518249,1.8696928024291983,0.0376965403556823,0.6031446456909169,0.75,0.07835138,0.6331442,17
310,Ken Whisenhunt,2011,0.1407407407407407,0.14932725,135,-0.0085865075941438,310,0.6492610837438424,0.5883589,1015,0.0609022046544869,310,0.4178832116788321,0.4050082,548,0.0128750148480826,310,0.0571428571428571,0.09294502,35,-0.0358021597777094,0.007347138032679,-0.3057592395927453,1.0638436706029613,0.5414260305940644,-0.9020957873464602,0.2209776172200366,1733,5,0.0042628049850463,0.0682048797607408,-0.0659590065479278,-1.0553441047668448,0.5,-0.046145618,0.4957372,8
247,Jim Schwartz,2011,0.1136363636363636,0.13260907,132,-0.0189727057110179,247,0.6901287553648069,0.6139987,1165,0.0761300442556455,247,0.3866481223922114,0.38726553,719,-0.0006174108166356,247,0.0491803278688524,0.07923197,61,-0.0300516421433355,0.0066220713961641,-0.6895357049185187,1.4525057362192848,0.1705353189436353,-0.7631436732406383,0.180337165573813,2077,3,-0.0358748435974121,-0.5739974975585936,-0.2114738523960112,-3.3835816383361794,0.625,-0.055638433,0.66087484,5
535,Ron Rivera,2011,0.110091743119266,0.14322025,109,-0.0331285027188992,535,0.6100872938894277,0.6015972,1031,0.0084901039861684,535,0.4205426356589147,0.3711975,516,0.0493451437746831,535,0.0625,0.06421281,48,-0.0017128065228462,0.0057484846297765,-1.2126011884016028,-0.273876967555683,1.5439464377985634,-0.0783807751623203,0.1313720650572591,1704,1,-0.1159879267215728,-1.855806827545165,-0.1159879267215728,-1.855806827545165,0.375,-0.0408521,0.49098793,13
94,Chan Gailey,2011,0.184,0.18343417,125,0.0005658265352249,94,0.6407766990291263,0.61016065,1030,0.0306160502063418,94,0.3658536585365853,0.37439126,574,-0.0085375992263235,94,0.0465116279069767,0.06278059,43,-0.0162689609583034,0.0015938291392349,0.0324251857498691,0.2908463409951892,-0.0471812272631791,-0.4301070997574143,-0.1014990492194099,1772,4,0.0539114773273468,0.8625836372375488,0.023912638425827,0.3826022148132335,0.375,0.023078054,0.32108852,5
622,Tony Sparano,2011,0.1388888888888889,0.15885079,108,-0.0199619001812405,622,0.5703883495145631,0.569295,824,0.0010933604055237,622,0.3948051948051948,0.36404186,385,0.030763329933216,622,0.0384615384615384,0.049569055,26,-0.0111075169765032,0.000196818295249,-0.7260870544142536,-0.4626649843843416,1.033154506779135,-0.3053890137154104,-0.1798024061731244,1343,4,-0.2117334983825683,-3.387735974121093,0.0502182163715362,0.8034914619445792,0.3077,-0.02512139,0.5194335,4
418,Mike Munchak,2011,0.112781954887218,0.10915704,133,0.0036249141720004,418,0.6366336633663366,0.584601,1010,0.0520326783161352,418,0.3539518900343643,0.38493577,582,-0.030983876424147,418,0.0,0.024002984,34,-0.0240029841661453,0.0001676829744608,0.1454603721725242,0.8374656341912908,-0.6642026532602217,-0.6169874718563215,-0.1814354596554659,1759,1,-0.0019707083702087,-0.0315313339233392,-0.0019707083702087,-0.0315313339233392,0.5625,-0.046872497,0.5644707,3
485,Norv Turner,2011,0.1182795698924731,0.13873795,93,-0.0204583768562603,485,0.6048237476808905,0.5905032,1078,0.0143205318910956,485,0.4214162348877375,0.3948152,579,0.0266010283600275,485,0.0217391304347826,0.04487114,46,-0.0231320098366426,-0.0006672066104449,-0.7444321756329864,-0.1250662227417152,0.918737793954812,-0.5959417622157014,-0.2282315582435711,1796,14,-0.0853912830352783,-1.366260528564453,-0.4389976885795594,-7.023963017272951,0.5,0.042145967,0.5853913,15
345,Lovie Smith,2011,0.0735294117647058,0.10827663,136,-0.034747216193115,345,0.5741482965931863,0.5769999,998,-0.0028516061320333,345,0.4085106382978723,0.37638354,470,0.0321270952833459,345,0.0263157894736842,0.023647789,38,0.0026680005616263,-0.000700931620044,-1.272413655727877,-0.5633528615509481,1.0706427919698789,0.0274744616321143,-0.2301218667377899,1642,8,-0.0076407194137573,-0.1222515106201168,-0.101934164762497,-1.630946636199952,0.5,-0.015294135,0.5076407,12
572,Sean Payton,2011,0.1313131313131313,0.14437297,99,-0.0130598385526676,572,0.6430205949656751,0.58369654,1311,0.0593240507952954,572,0.3663624511082138,0.39253706,767,-0.0261746062915359,572,0.0526315789473684,0.075590804,76,-0.0229592252718774,-0.0007174048301964,-0.4710515943289252,1.0235642511423662,-0.5320015452958045,-0.5917666979718396,-0.2310452007693673,2253,6,0.3049663305282593,4.879461288452148,0.5553749501705169,8.88599920272827,0.8125,0.08728975,0.50753367,17
358,Marvin Lewis,2011,0.0890410958904109,0.09973216,146,-0.0106910646778263,358,0.597864768683274,0.5670136,1124,0.0308511473530127,358,0.3489583333333333,0.37011003,576,-0.0211517016092936,358,0.0277777777777777,0.03263689,36,-0.0048591105474366,-0.0014626823703859,-0.3835239297674652,0.2968467550420163,-0.3939278780070083,-0.1544062086334218,-0.2728184865747549,1882,9,0.0122328996658325,0.19572639465332,-0.4047502792358398,-6.476004467773437,0.5625,-0.018936396,0.5502671,16
188,Hue Jackson,2011,0.1153846153846153,0.13872513,130,-0.0233405163654914,188,0.5637898686679175,0.59166366,1066,-0.0278737899510095,188,0.4510556621880998,0.38902044,521,0.0620352192254533,188,0.0526315789473684,0.08197973,38,-0.0293481502878038,-0.0046318093447128,-0.8509290189419357,-1.201997206647326,1.892781497690075,-0.7461449112512766,-0.4504500932087747,1755,1,0.0271856188774108,0.4349699020385728,0.0271856188774108,0.4349699020385728,0.5,-0.017190635,0.47281438,4
237,Jim Harbaugh,2011,0.1208791208791208,0.1238698,182,-0.0029906781983899,237,0.5547703180212014,0.53690463,1132,0.0178656849760048,237,0.332046332046332,0.36944875,518,-0.0374024191648343,237,0.048780487804878,0.050120674,41,-0.001340186268818,-0.0059668996640093,-0.098989871061303,-0.0345828346186841,-0.8406407485300171,-0.0693769992680664,-0.5252827649001747,1873,1,0.1455407738685608,2.3286523818969727,0.1455407738685608,2.3286523818969727,0.8125,0.062265635,0.6669592,5
